function	description	ARTIB17W0	ARTIB17W4	ARTIB18W0	ARTIB18W4	ARTIB19W0	ARTIB19W4	ARTIB20W0	ARTIB20W4	ARTIB21W0	ARTIB21W4	ARTIB22W0	ARTIB22W4	ARTIB23W0	ARTIB23W4	ARTIB24W0	ARTIB24W4	ARTIB25W0	ARTIB25W4	ARTIB26W0	ARTIB26W4	ARTIB27W0	ARTIB27W4	ARTIB28W0	ARTIB28W4	ARTIB29W0	ARTIB29W4	ARTIB30W0	ARTIB30W4	ARTIB31W0	ARTIB31W4	ARTIB32W0	ARTIB32W4	ARTIB33W0	ARTIB33W4	ARTIB34W0	ARTIB34W4	ARTIB35W0	ARTIB35W4	ARTIB36W0	ARTIB36W4	ARTIB37W0	ARTIB37W4	ARTIB38W0	ARTIB38W4	PMT11W0	PMT12W0	PMT1W0	PMT27W0	PMT34W0	PMT34W48	PMT35W0	PMT35W48	PMT36W0	PMT37W0	PMT37W48	PMT40W0	PMT40W48	PMT43W0	PMT43W48	PMT44W0	PMT46W48	PMT48W0	PMT4W0	PMT4W48	PMT50W48	PMT52W0	PMT52W48	PMT58W0	PMT60W0	PMT60W48	PMT62W0	PMT62W48	PMT63W0	PMT64W0	PMT69W0	PMT69W48	PMT7W0	PMT7W48	R10W24	R12W24	R14W48	R15W48	R16W48	R17W48	R19W48	R20W48	R21W48	R22W48	R24W48	R25W48	R26W48	R29W48	R30W48	R4W48	R5W48
K12068	traL; conjugal transfer pilus assembly protein TraL	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	137.0	824.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	69.5	0.0	63.0	0.0	26.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	123.0	0.0	0.0	567.86	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	282.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	206.0	59.0	0.0	0.0	8.0	16.0	0.0	294.0	0.0	0.0	376.0	0.0	0.0	0.0	241.0	3143.0	0.0	0.0	6.4	856.0	45.0	0.0	23.0	29.0	0.0	0.0	0.0	146.0	5.0	232.0	0.0
K12069	traA; conjugal transfer pilus assembly protein TraA	99.0	10.0	649.0	0.0	3156.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0	14.0	5.0	0.0	0.0	7.0	30.0	0.0	8772.0	319.0	0.0	11349.0	0.0	0.0	6646.0	11830.0	0.0	5278.0	131.0	543.0	4615.0	19.0	1791.0	0.0	2947.0	0.0	0.0	0.0	3441.0	123.0	279.0	0.0	162.0	7395.0	105.0	2276.0	101.0	0.0	3526.0	4.0	232.0	145.0	8996.0	7059.0	63.0	279.0	13.4	5322.0	90.0	0.0	0.0	64.0	4742.0	6375.0	0.0	0.0	1862.0	5783.0	10337.0
K12070	traI; conjugal transfer pilus assembly protein TraI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12071	traD; conjugal transfer pilus assembly protein TraD	99.0	10.0	719.0	0.0	3371.0	0.0	55.0	0.0	0.0	0.0	8.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0	18.0	5.0	0.0	0.0	7.0	30.0	0.0	8932.0	319.0	0.0	11416.0	0.0	0.0	6966.0	11918.0	405.0	5492.0	131.0	714.0	4951.0	19.0	1791.0	898.0	3237.0	0.0	0.0	0.0	3784.0	123.0	279.0	1326.0	276.0	7395.0	138.0	2509.0	405.0	98.0	3526.0	4.0	248.0	145.0	9086.0	7235.0	897.0	914.0	483.4	5531.0	143.0	0.0	64.0	180.0	5233.0	6534.0	785.0	172.0	2207.0	5946.0	10741.0
K12072	traH; conjugative transfer pilus assembly protein TraH	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	137.0	824.0	0.0	0.0	0.0	21.0	0.0	2.0	0.0	0.0	0.0	0.0	79.0	0.0	75.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	14.0	5.0	0.0	186.0	123.0	0.0	0.0	567.86	112.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	282.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	206.0	59.0	0.0	0.0	8.0	16.0	5.0	294.0	101.0	0.0	3902.0	4.0	0.0	0.0	241.0	3143.0	63.0	0.0	13.4	856.0	45.0	0.0	23.0	29.0	0.0	0.0	0.0	146.0	5.0	232.0	28.0
K12073	E3.1.2.28; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12081	ptlE; type IV secretion system protein PtlE	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	12.0	112.0	0.0	32.0	0.0	0.0	10.0	0.0	0.0	117.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	40.0	0.0	0.0	38.0	0.0	382.0	20.0	3526.0	4.0	0.0	0.0	55.0	34.0	63.0	0.0	82.0	0.0	38.0	0.0	14.0	0.0	0.0	15.0	598.0	0.0	0.0	40.0	410.0
K12097	cag12; cag pathogenicity island protein 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
K12111	ebgA; evolved beta-galactosidase subunit alpha [EC:3.2.1.23]	14.0	38.0	71.0	0.0	371.0	153.67	264.0	180.0	229.33	214.67	17.67	5.0	103.67	14.0	0.0	29.0	1.67	110.33	0.0	0.0	85.67	31.0	141.0	21.33	3.33	0.0	0.0	0.0	360.33	266.0	10.0	56.33	420.67	39.0	67.33	2.67	2976.33	83.0	220.0	13.67	36.0	0.0	11.0	0.0	85.33	59.0	0.0	62.0	2081.0	29.67	51.0	349.33	647.0	231.0	147.0	184.0	1032.0	78.67	394.0	1179.0	703.0	2624.33	7.0	8.0	641.0	0.0	4.33	110.33	2093.33	53.67	3.67	225.0	377.0	273.67	0.0	65.0	28.0	14.0	180.33	488.0	210.33	447.0	273.33000000000004	131.0	76.0	149.0	664.3299999999999	446.0	293.67	398.33	17.33	104.0	318.0	244.67	257.33
K12112	ebgC; evolved beta-galactosidase subunit beta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12113	ebgR; LacI family transcriptional regulator, ebg operon repressor	0.0	0.0	0.0	0.0	33.0	153.67	99.0	180.0	3.33	4.67	17.67	5.0	83.67	14.0	0.0	29.0	1.67	87.33	0.0	0.0	85.67	31.0	0.0	21.33	3.33	0.0	0.0	0.0	360.33	266.0	0.0	24.33	420.67	0.0	60.33	2.67	2905.33	0.0	195.0	13.67	0.0	0.0	2.0	0.0	4.33	0.0	0.0	2.0	2081.0	29.67	0.0	6.33	647.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	2.33	0.0	0.0	0.0	0.0	4.33	18.33	1980.33	51.67	3.67	17.0	0.0	273.67	0.0	51.0	0.0	0.0	77.33	0.0	59.33	0.0	5.33	0.0	0.0	3.0	48.33	0.0	3.67	6.33	3.33	0.0	0.0	3.67	3.33
K12136	hyfA; hydrogenase-4 component A [EC:1.-.-.-]	1032.5	1056.0	527.0	1884.5	302.5	1065.67	1076.0	975.0	887.3299999999999	1136.17	232.67	315.0	664.1700000000001	550.5	430.0	665.0	1178.67	1386.83	529.5	374.5	816.1700000000001	363.5	2862.0	3576.33	456.33	211.0	430.5	974.0	1022.83	655.0	1005.5	463.83	1184.17	336.0	727.8299999999999	458.17	4647.33	2722.0	624.5	324.67	989.0	723.5	746.5	975.5	613.8299999999999	998.5	1279.5	402.0	2516.5	770.6700000000001	243.5	216.83	958.5	394.0	1032.0	903.0	607.5	1047.17	320.0	1151.0	589.0	158.33	1909.0	1409.5	849.5	2728.5	113.83	2942.83	3059.83	785.17	1987.17	2581.5	855.5	681.6700000000001	189.0	1076.5	4195.0	2428.5	347.33	699.0	1393.33	423.0	440.83	815.0	75.5	254.0	508.83	381.5	325.67	77.83	839.83	94.5	833.0	745.1700000000001	224.33
K12137	hyfB; hydrogenase-4 component B [EC:1.-.-.-]	801.5	299.0	239.0	1354.0	714.0	620.17	520.5	356.0	547.33	586.17	288.17	466.0	1690.67	2083.5	178.0	229.5	1543.17	2061.33	388.5	536.5	490.74	240.5	946.86	916.83	255.33	244.0	506.5	277.0	1725.33	3595.0	246.5	478.83	809.6700000000001	563.0	277.83	108.17	3288.66	992.5	1819.0	1051.67	540.5	461.0	365.5	722.5	646.33	2070.5	495.0	361.5	2170.0	83.67	388.0	298.83	1699.5	690.0	2071.5	805.29	1044.0	619.17	561.0	1616.0	929.0	14.33	508.5	666.5	663.0	661.0	27.33	4208.83	2624.83	332.67	402.17	1162.0	1135.0	1417.67	1061.0	803.0	710.0	472.0	1029.5	898.0	1446.83	1198.5	522.83	457.0	370.0	481.0	507.08	827.0	671.17	737.33	749.33	1222.0	965.86	1127.17	1162.83
K12138	hyfC; hydrogenase-4 component C [EC:1.-.-.-]	109.0	128.5	63.0	148.0	73.0	195.17	196.5	271.0	68.33	66.17	59.17	27.0	143.67000000000002	62.5	81.0	144.5	288.17	938.33	31.5	5.5	227.17	111.5	146.5	386.83	3.33	0.0	45.5	53.0	394.33	311.0	70.5	91.83	485.67	48.0	162.82999999999998	45.67	2944.33	536.0	251.0	43.67	215.5	164.5	107.5	85.5	52.33	249.5	160.0	73.5	2081.0	83.67	21.0	39.83	702.5	43.0	281.5	101.5	110.0	480.17	82.0	331.0	64.5	2.33	164.5	161.5	414.0	265.0	4.33	2857.83	2123.83	206.67	143.17000000000002	157.0	165.0	431.67	0.0	175.0	603.5	233.0	140.82999999999998	41.0	592.8299999999999	43.0	79.83	59.0	11.0	29.5	115.33	41.0	46.17	6.33	16.33	11.0	95.0	159.17000000000002	48.83
K12139	hyfD; hydrogenase-4 component D [EC:1.-.-.-]	0.0	0.0	74.0	0.0	33.0	153.67	121.0	180.0	3.33	4.67	29.67	5.0	83.67	14.0	16.0	29.0	1.67	1597.33	0.0	0.0	85.67	47.0	0.0	21.33	3.33	0.0	58.0	0.0	360.33	356.0	42.0	24.33	460.67	0.0	60.33	2.67	2905.33	0.0	207.0	13.67	0.0	0.0	2.0	0.0	4.33	0.0	76.0	50.0	2081.0	29.67	0.0	24.33	689.0	0.0	0.0	0.0	32.0	454.67	164.0	436.0	0.0	2.33	268.0	0.0	696.0	0.0	4.33	4004.33	2140.33	51.67	184.67	17.0	0.0	273.67	0.0	299.0	0.0	0.0	93.33	0.0	339.33	0.0	5.33	0.0	0.0	3.0	70.08	42.0	17.67	6.33	3.33	200.0	68.0	3.67	35.33
K12140	hyfE; hydrogenase-4 component E [EC:1.-.-.-]	270.5	190.0	755.0	395.0	134.0	197.17	915.5	271.0	68.33	66.17	59.17	27.0	179.67000000000002	86.5	81.0	144.5	288.17	987.33	31.5	17.5	267.74	156.5	427.86	556.83	73.33	0.0	45.5	53.0	403.33	311.0	70.5	91.83	485.67	167.0	162.82999999999998	52.17	3092.66	561.5	294.0	49.67	251.5	204.0	466.5	129.5	205.33	859.0	246.0	308.5	2081.0	83.67	1174.0	1407.33	9684.5	359.5	386.0	745.29	1907.0	531.17	423.0	2201.0	2869.0	2.33	227.5	161.5	4560.0	280.0	4.33	2927.83	2604.83	278.67	220.17	305.0	165.0	873.6700000000001	0.0	514.0	879.0	514.0	905.5	3776.0	1121.83	1774.5	1316.83	2881.0	111.0	50.0	681.08	663.0	826.17	380.33	16.33	701.0	903.86	718.17	699.83
K12141	hyfF; hydrogenase-4 component F [EC:1.-.-.-]	270.5	190.0	755.0	395.0	134.0	197.17	915.5	271.0	68.33	66.17	59.17	27.0	179.67000000000002	86.5	81.0	144.5	288.17	987.33	31.5	17.5	267.74	156.5	427.86	556.83	73.33	0.0	45.5	53.0	403.33	311.0	70.5	91.83	485.67	167.0	162.82999999999998	52.17	3092.66	561.5	294.0	49.67	251.5	204.0	466.5	129.5	205.33	859.0	246.0	308.5	2081.0	83.67	1174.0	1407.33	9684.5	359.5	386.0	745.29	1907.0	531.17	423.0	2201.0	2869.0	2.33	227.5	161.5	4560.0	280.0	4.33	2927.83	2604.83	278.67	220.17	305.0	165.0	873.6700000000001	0.0	514.0	879.0	514.0	905.5	3776.0	1121.83	1774.5	1316.83	2881.0	111.0	50.0	681.08	663.0	826.17	380.33	16.33	701.0	903.86	718.17	699.83
K12142	hyfG; hydrogenase-4 component G [EC:1.-.-.-]	0.0	0.0	37.0	0.0	33.0	153.67	110.0	180.0	3.33	4.67	23.67	5.0	83.67	14.0	8.0	29.0	1.67	842.33	0.0	0.0	85.67	39.0	0.0	21.33	3.33	0.0	29.0	0.0	360.33	311.0	21.0	24.33	439.67	0.0	60.33	2.67	2905.33	0.0	201.0	13.67	0.0	0.0	2.0	0.0	4.33	0.0	38.0	26.0	2081.0	29.67	0.0	15.33	668.0	0.0	0.0	0.0	16.0	228.67	82.0	218.0	0.0	2.33	134.0	0.0	348.0	0.0	4.33	2011.33	2060.33	51.67	107.67	17.0	0.0	273.67	0.0	175.0	0.0	0.0	85.33	0.0	199.33	0.0	5.33	0.0	0.0	3.0	48.33	21.0	10.67	6.33	3.33	0.0	34.0	3.67	19.33
K12143	hyfH; hydrogenase-4 component H	794.5	714.5	446.5	1458.5	261.5	979.17	942.0	818.5	696.33	822.1700000000001	189.67	209.0	607.1700000000001	530.5	338.5	482.5	796.6700000000001	1183.83	500.0	363.0	749.6700000000001	341.0	1886.0	2306.33	381.83	188.0	396.0	941.5	855.3299999999999	561.0	919.5	441.33	1032.17	317.5	581.3299999999999	354.67	3795.83	1629.0	575.5	286.17	881.0	662.0	684.0	805.5	510.33	855.0	991.5	358.5	2465.0	578.6700000000001	215.0	178.32999999999998	830.5	317.5	909.5	800.0	566.0	957.67	260.0	971.5	495.0	158.33	1821.5	1329.5	830.0	2549.5	113.83	2900.33	2782.33	778.17	1403.67	1959.5	736.5	638.6700000000001	94.5	1059.0	2974.5	1765.5	297.33	623.5	1184.83	363.5	328.33	737.0	75.5	248.5	291.58	273.5	283.17	65.33	452.33	284.5	711.5	608.1700000000001	196.83
K12144	hyfI; hydrogenase-4 component I [EC:1.-.-.-]	0.0	0.0	37.0	0.0	33.0	153.67	110.0	180.0	3.33	4.67	23.67	5.0	83.67	14.0	8.0	29.0	1.67	842.33	0.0	0.0	85.67	39.0	0.0	21.33	3.33	0.0	29.0	0.0	360.33	311.0	21.0	24.33	439.67	0.0	60.33	2.67	2905.33	0.0	201.0	13.67	0.0	0.0	2.0	0.0	4.33	0.0	38.0	26.0	2081.0	29.67	0.0	15.33	668.0	0.0	0.0	0.0	16.0	228.67	82.0	218.0	0.0	2.33	134.0	0.0	348.0	0.0	4.33	2011.33	2060.33	51.67	107.67	17.0	0.0	273.67	0.0	175.0	0.0	0.0	85.33	0.0	199.33	0.0	5.33	0.0	0.0	3.0	48.33	21.0	10.67	6.33	3.33	0.0	34.0	3.67	19.33
K12145	hyfJ; hydrogenase-4 component J [EC:1.-.-.-]	20.5	18.5	37.0	26.0	40.5	168.67	118.0	211.0	33.33	35.17	44.17	5.0	102.67	26.5	8.0	61.5	110.67	894.83	31.5	5.5	124.67	63.0	29.0	113.83	3.33	0.0	45.5	53.0	394.33	311.0	37.0	47.33	450.67	25.5	74.33	10.67	2944.33	413.5	201.0	13.67	86.5	69.0	30.5	21.5	4.33	67.0	55.0	35.5	2081.0	45.17	0.0	15.33	668.0	5.0	48.0	12.5	16.0	270.17	82.0	227.5	0.0	2.33	134.0	16.5	355.5	14.5	4.33	2011.33	2067.83	93.67	107.67	17.0	1.0	431.67	0.0	175.0	42.0	34.0	95.83	0.0	286.83	0.0	5.33	5.0	0.0	3.0	48.33	21.0	10.67	6.33	3.33	1.5	34.0	70.17	19.33
K12146	hyfR; hydrogenase-4 transcriptional activator	0.0	0.0	0.0	0.0	33.0	153.67	99.0	180.0	3.33	4.67	17.67	5.0	83.67	14.0	0.0	29.0	1.67	87.33	0.0	0.0	85.67	31.0	0.0	21.33	3.33	0.0	0.0	0.0	360.33	266.0	0.0	24.33	418.67	0.0	60.33	2.67	2905.33	0.0	195.0	13.67	0.0	0.0	2.0	0.0	4.33	0.0	0.0	2.0	2081.0	29.67	0.0	6.33	647.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	2.33	0.0	0.0	0.0	0.0	4.33	18.33	1980.33	51.67	30.67	17.0	0.0	273.67	0.0	51.0	0.0	0.0	77.33	0.0	59.33	0.0	5.33	0.0	0.0	3.0	48.33	0.0	3.67	6.33	3.33	0.0	0.0	3.67	3.33
K12147	msyB; acidic protein MsyB	0.0	0.0	0.0	0.0	33.0	153.67	99.0	180.0	3.33	4.67	17.67	5.0	220.67	928.0	0.0	29.0	1.67	108.33	0.0	0.0	85.67	211.0	0.0	21.33	72.83	0.0	86.14	0.0	420.32	285.0	0.0	24.33	420.67	0.0	60.33	2.67	2905.33	0.0	195.0	13.67	188.0	123.71	2.0	0.0	61.19	0.0	0.0	2.0	2081.0	29.67	0.0	6.33	648.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	569.9000000000001	0.0	0.0	206.0	0.0	4.33	18.33	1980.33	51.67	30.67	17.0	0.0	273.67	0.0	64.0	0.0	0.0	88.33	0.0	59.33	0.0	5.33	0.0	0.0	3.0	48.33	29.0	3.67	6.33	3.33	0.0	0.0	3.67	3.33
K12148	bssS; biofilm regulator BssS	0.0	0.0	0.0	0.0	33.0	153.67	99.0	180.0	3.33	4.67	17.67	5.0	220.67	928.0	0.0	29.0	1.67	108.33	0.0	0.0	85.67	211.0	0.0	21.33	72.83	0.0	86.14	0.0	420.32	285.0	0.0	24.33	420.67	0.0	60.33	2.67	2905.33	0.0	195.0	13.67	188.0	123.71	2.0	0.0	61.19	0.0	0.0	2.0	2081.0	29.67	0.0	6.33	648.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	569.9000000000001	0.0	0.0	206.0	0.0	4.33	48.33	1980.33	51.67	30.67	17.0	0.0	273.67	0.0	64.0	0.0	0.0	88.33	0.0	59.33	0.0	5.33	0.0	0.0	3.0	48.33	29.0	3.67	6.33	3.33	0.0	0.0	3.67	3.33
K12149	dinI; DNA-damage-inducible protein I	0.0	0.0	0.0	0.0	33.0	153.67	99.0	180.0	3.33	4.67	17.67	5.0	220.67	928.0	0.0	29.0	1.67	110.83	0.0	0.0	85.67	211.0	0.0	21.33	72.83	0.0	86.14	0.0	420.32	285.0	0.0	24.33	420.67	0.0	60.33	2.67	2954.33	0.0	195.0	13.67	188.0	123.71	2.0	0.0	61.19	0.0	0.0	2.0	2081.0	29.67	0.0	6.33	648.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	569.9000000000001	0.0	0.0	206.0	0.0	4.33	48.33	1980.33	51.67	30.67	17.0	0.0	273.67	0.0	64.0	0.0	0.0	88.33	0.0	59.33	0.0	5.33	0.0	0.0	3.0	48.33	29.0	3.67	6.33	3.33	0.0	0.0	3.67	3.33
K12151	bhsA; multiple stress resistance protein BhsA	0.0	0.0	0.0	0.0	33.0	153.67	99.0	180.0	3.33	4.67	17.67	5.0	220.67	928.0	0.0	29.0	1.67	108.33	0.0	0.0	85.67	211.0	0.0	21.33	72.83	0.0	86.14	0.0	420.32	285.0	0.0	24.33	420.67	0.0	60.33	2.67	2905.33	0.0	195.0	13.67	188.0	123.71	2.0	0.0	61.19	0.0	0.0	2.0	2081.0	29.67	0.0	6.33	648.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	569.9000000000001	0.0	0.0	206.0	0.0	4.33	18.33	1980.33	51.67	57.67	17.0	0.0	273.67	0.0	64.0	0.0	0.0	88.33	0.0	59.33	0.0	5.33	0.0	0.0	3.0	48.33	29.0	3.67	6.33	3.33	0.0	0.0	3.67	3.33
K12152	nudJ; phosphatase NudJ [EC:3.6.1.-]	99.0	10.0	649.0	0.0	2981.17	153.67	99.0	180.67	3.33	4.67	17.67	5.0	244.67	928.0	0.0	29.66	1.67	110.83	0.0	0.0	85.67	211.0	0.0	31.33	83.83	0.0	86.48	0.0	420.32	285.0	0.0	24.33	420.67	0.0	69.33	2.67	2954.33	0.0	195.0	13.67	188.0	130.70999999999998	32.0	0.0	7743.19	207.0	0.0	11351.0	2081.0	29.67	6646.0	11814.33	648.0	5278.17	131.0	543.0	4051.0	21.67	1791.0	0.0	2895.0	569.9000000000001	0.0	0.0	3647.0	5.0	283.33000000000004	48.33	2128.01	7414.67	130.67000000000002	1705.0	0.0	273.67	0.0	64.0	232.33	145.5	8624.66	833.17	59.33	279.17	5.33	3610.0	0.0	3.0	48.83	93.5	4745.67	6381.33	3.33	0.0	1862.0	5322.67	10312.33
K12203	dotB, traJ; defect in organelle trafficking protein DotB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	21.0	0.0	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12204	dotC, traI; defect in organelle trafficking protein DotC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	21.0	0.0	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12205	dotD, traH; defect in organelle trafficking protein DotD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	21.0	0.0	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12206	icmB, dotO; intracellular multiplication protein IcmB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	21.0	0.0	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
