function	description	ARTIB17W0	ARTIB17W4	ARTIB18W0	ARTIB18W4	ARTIB19W0	ARTIB19W4	ARTIB20W0	ARTIB20W4	ARTIB21W0	ARTIB21W4	ARTIB22W0	ARTIB22W4	ARTIB23W0	ARTIB23W4	ARTIB24W0	ARTIB24W4	ARTIB25W0	ARTIB25W4	ARTIB26W0	ARTIB26W4	ARTIB27W0	ARTIB27W4	ARTIB28W0	ARTIB28W4	ARTIB29W0	ARTIB29W4	ARTIB30W0	ARTIB30W4	ARTIB31W0	ARTIB31W4	ARTIB32W0	ARTIB32W4	ARTIB33W0	ARTIB33W4	ARTIB34W0	ARTIB34W4	ARTIB35W0	ARTIB35W4	ARTIB36W0	ARTIB36W4	ARTIB37W0	ARTIB37W4	ARTIB38W0	ARTIB38W4	PMT11W0	PMT12W0	PMT1W0	PMT27W0	PMT34W0	PMT34W48	PMT35W0	PMT35W48	PMT36W0	PMT37W0	PMT37W48	PMT40W0	PMT40W48	PMT43W0	PMT43W48	PMT44W0	PMT46W48	PMT48W0	PMT4W0	PMT4W48	PMT50W48	PMT52W0	PMT52W48	PMT58W0	PMT60W0	PMT60W48	PMT62W0	PMT62W48	PMT63W0	PMT64W0	PMT69W0	PMT69W48	PMT7W0	PMT7W48	R10W24	R12W24	R14W48	R15W48	R16W48	R17W48	R19W48	R20W48	R21W48	R22W48	R24W48	R25W48	R26W48	R29W48	R30W48	R4W48	R5W48
EC:1.2.7.5	Aldehyde ferredoxin oxidoreductase	263.0	10.0	82.0	34.0	1022.0	23.2	306.0	0.0	140.5	127.0	39.5	39.0	710.0	920.4	0.0	0.0	18.6	53.8	34.2	53.95	106.0	22.0	146.5	88.0	90.0	16.0	30.0	71.5	430.0	43.0	0.0	0.0	34.0	103.0	0.0	0.0	915.83	75.0	161.5	112.0	53.0	158.0	42.0	94.0	1000.0	780.5	42.0	184.0	0.0	2.4000000000000004	437.0	193.0	405.0	659.0	109.0	546.0	1463.5	30.0	27.5	1224.0	444.0	3608.0	0.0	0.0	363.0	128.0	0.0	1640.6	526.0	1015.0	111.0	651.0	533.0	547.0	7153.5	364.5	109.0	6.0	712.6700000000001	7699.4	1129.0	1064.0	1221.0	2633.0	236.0	0.0	384.75	420.0	1235.0	530.0	794.0	577.0	691.0	1497.5	758.0
EC:1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3046.0	100.0	0.0	44.0	0.0	0.0	390.0	740.0	756.0	2624.0	0.0	258.0	818.0	30.0	538.0	796.0	468.0	0.0	0.0	0.0	356.0	0.0	0.0	22.0	10.0	4.0	0.0	440.0	14.0	0.0	0.0	0.0	22.0	0.0	28.0	174.0	0.0	1946.0	0.0	944.0	208.0	0.0	0.0	764.0	1402.0	192.0	0.0	0.0	32.0	170.0	12.0
EC:1.2.7.8	Indolepyruvate ferredoxin oxidoreductase	16038.0	11184.34	14298.5	16711.84	23930.08	9933.38	20468.06	13725.42	15872.66	15323.34	14774.0	15476.66	16614.28	16437.2	6303.66	8047.92	19357.68	10985.86	13389.8	18115.3	11605.44	10298.5	20044.44	21422.0	9412.34	8178.0	6987.0	14380.66	6243.16	12638.08	10768.84	8675.1	15666.0	15205.34	8164.5	7787.96	24204.3	29856.68	18108.86	17157.22	19674.0	12498.0	14592.0	16760.0	24231.58	48307.92	20373.0	22219.84	13726.8	16164.94	27617.16	18049.0	27517.5	25017.44	23660.68	24255.16	29137.0	23169.0	20986.5	35269.16	26375.16	13305.5	25333.66	18675.5	29515.84	61272.5	9207.48	44128.06	17266.0	26823.0	22569.0	55002.42	35834.96	26622.0	35713.44	19351.84	40059.0	28517.5	17828.5	25884.52	31963.4	22064.04	19706.8	22279.34	11633.66	11547.28	22733.55	15029.5	19151.76	14519.5	15277.68	14209.3	18911.94	34363.28	19341.2
EC:1.2.98.1	Formaldehyde dismutase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.2.99.2	Carbon-monoxide dehydrogenase (acceptor)	25750.0	21874.5	25458.0	29418.5	25115.17	33446.07	22838.5	20203.5	28201.0	20349.32	36650.5	36258.0	31607.1	33902.6	16952.5	12890.0	38282.2	24328.1	26855.07	27611.730000000003	35604.64	26349.25	33638.72	27918.5	28885.0	21768.0	30737.19	38710.6	30584.36	39299.0	38043.0	32254.5	30422.5	29786.5	31261.5	23124.4	35674.6	52910.5	34355.0	31591.5	37015.17	32207.71	29479.5	32639.0	28095.0	27200.5	30656.5	21746.5	22635.120000000003	36922.3	37947.0	24901.0	54456.4	34483.66	30423.0	38058.08	47457.5	33084.5	34888.0	51377.5	52267.0	114793.72	41113.5	39796.0	44337.5	56898.5	14006.5	55529.35	25939.0	37334.5	48875.5	85902.5	49110.9	23897.84	48574.4	30689.0	36790.0	43414.5	27755.16	43457.2	35025.17	37972.24	26836.34	23286.5	16473.16	28862.0	37234.55	18061.0	22184.8	21637.0	18380.66	18333.34	24977.22	31588.84	30897.5
EC:1.2.99.5	Formylmethanofuran dehydrogenase	506.5	417.0	247.92	179.42	1591.42	99.55	828.0	1180.5	218.5	58.5	44.25	170.75	507.63	284.0	70.25	49.5	608.49	205.2	18.05	29.880000000000003	681.75	1197.25	183.75	902.5	360.5	113.25	65.0	44.5	293.25	381.5	16.75	78.75	241.0	21.0	830.5	199.53	189.33	126.92	270.42	553.0	490.75	254.0	77.75	52.0	690.5	1224.33	252.0	149.42000000000002	440.75	750.6	456.33	235.25	110.0	486.25	441.92	548.5	1285.33	366.0	50.75	570.0	139.57999999999998	694.5	0.0	22.0	513.25	32.75	12.75	431.1	659.25	2286.33	1227.0	298.5	23.2	555.25	332.58	465.75	791.25	374.5	871.25	1538.65	506.08	724.5799999999999	1648.42	1312.0	199.5	52.5	267.08000000000004	484.25	1372.4	455.0	29.08	416.75	238.0	2238.33	528.59
EC:1.2.99.7	Aldehyde dehydrogenase (FAD-independent)	1580.0	227.0	2035.0	3546.0	1307.0	1721.0	1637.0	585.0	2656.0	1402.0	2892.0	2106.0	2074.8	2040.4	1372.0	500.0	1494.0	2240.0	2244.0	677.0	784.0	1400.0	2495.0	1459.0	1331.0	1430.0	3539.0	6961.0	3276.0	5405.0	4740.0	4155.0	4648.0	2119.0	172.0	995.2	4850.33	6944.0	2121.0	1433.0	2381.0	1958.0	1475.0	1808.0	1080.0	948.0	2044.0	1385.0	831.0	2899.0	1261.0	1587.0	3129.0	1921.0	684.0	2355.0	2049.0	2952.0	1737.0	1485.0	1899.0	30244.0	5163.0	5750.0	2273.0	7852.0	2607.0	6263.6	1416.0	7432.0	2288.0	6078.0	2241.2	1766.0	2541.0	3784.0	1423.0	3376.0	1356.67	2202.4	285.0	2161.0	2323.0	1219.0	388.0	1285.0	504.0	787.0	1574.4	1823.0	709.0	1647.0	863.0	1403.0	2185.0
EC:1.2.99.8	Glyceraldehyde dehydrogenase (FAD-containing)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.20.1.1	Phosphonate dehydrogenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	15.0	0.0
EC:1.20.4.1	Arsenate reductase (glutaredoxin)	34576.25	25009.83	26731.34	38324.42	31045.04	36822.32000000001	22473.67	26491.8	30742.99	27121.22	38696.42	38990.58	39649.75	44489.0	24731.92	22026.99	26954.43	19720.13	28644.32	25525.37	35959.74	30500.75	38334.78	36570.0	34264.41	22940.75	30682.300000000003	43267.87	28149.86	32492.17	37784.59	38479.16	41432.67	36350.17	29373.86	32120.42	42316.61	45006.67	48008.3	39432.92	47327.25	42758.59	37700.83	47597.0	44754.27	45097.75	46829.75	37401.17	38807.29	42064.6	61393.83	44512.24	60490.97	47822.38	39965.34	43798.45	60558.67	42590.01	39782.25	55430.25	52435.25	108435.52	46073.17	67956.83	49288.92	75704.75	15976.66	51740.46000000001	33839.32	48947.15	45285.42	69068.67	47590.08	30346.11	44432.88	46677.25	49911.33	55274.42	42142.98	49005.97	84603.64	41539.49	30158.0	30009.5	16725.16	27401.5	31933.34	22002.25	29946.42	28201.24	22255.85	21675.38	29637.61	67716.43	40826.83
EC:1.20.4.3	Mycoredoxin	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	26.0	1.2	0.0	47.0	0.0	2.0	0.0	0.0	23.0	40.0	20.0	25.0	0.0	0.0	28.5	0.0	43.2	0.0	0.0	24.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	17.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.21.4.1	D-proline reductase (dithiol)	8313.0	4265.5	4389.75	6180.25	6444.75	4931.75	3517.5	11131.5	11930.5	11160.5	9033.75	9794.75	9447.5	8956.0	3571.25	4975.5	9085.75	5460.0	8630.25	10874.25	7267.25	9284.0	5991.75	7416.5	4976.5	6426.25	3246.25	5585.5	2838.25	3039.5	3573.75	2652.75	13944.5	8970.0	5261.25	4762.5	6054.0	3083.25	7648.75	11451.5	5567.25	5236.0	5000.25	8808.0	6456.0	5937.0	7210.0	7791.25	4700.25	2031.0	4967.0	3265.75	8476.0	5186.25	4960.75	6925.0	6907.5	4786.5	3817.25	9774.5	5710.25	16053.5	3470.0	3203.0	12574.25	53032.75	7323.75	1685.5	3297.75	13603.0	8250.0	10721.0	7392.0	4722.25	8328.25	8533.75	3146.75	5702.5	8180.75	9347.75	1689.25	3875.75	2805.75	5364.5	3992.0	4162.0	5048.25	4491.25	4109.0	4273.0	2467.75	1453.75	4092.0	9570.0	3010.25
EC:1.21.4.2	Glycine reductase	7983.0	4248.0	4390.0	6292.0	6028.360000000001	5055.360000000001	4810.0	10120.5	11982.03	11353.0	9019.5	9669.0	6622.0	6229.6	3545.03	5028.0	8727.0	5548.0	8907.380000000001	11190.75	7052.99	9707.25	5649.0	6828.0	6852.0	6392.0	3263.75	6009.0	3319.64	2798.0	3587.03	2732.0	13625.0	8599.0	4853.25	5063.0	7790.32	3819.0	7079.5	10697.25	5249.360000000001	4697.9	5178.969999999999	8805.0	5617.25	6850.03	7195.0	7641.0	4986.97	2786.9700000000003	5695.0	4616.0	12376.5	5711.0	5011.030000000001	8366.0	6464.03	4855.0	5729.0	11526.0	6598.0	24829.0	3569.0	3238.0	13795.0	53685.0	7407.0	1976.0	3826.0	11496.0	7389.0	10983.0	7399.0	4848.0	9164.03	9243.0	3953.0	6219.0	6272.68	10166.5	2357.36	4273.0	2932.0	5251.0	3490.0	3456.0	7589.0	4325.0	4656.0	4685.0	2526.0	2349.0	3449.0	8838.0	3641.0
EC:1.21.4.4	Betaine reductase	1905.0	949.5	937.75	1310.25	1260.76	1039.76	1447.5	2251.5	2305.5	2184.5	1861.75	1966.75	1398.5	1269.0	714.25	1012.5	1868.75	1208.0	1783.26	2232.75	1570.25	2524.0	1136.75	1491.5	1790.5	1295.25	657.25	1170.5	664.24	623.5	714.75	558.75	2760.5	1723.0	1133.0	1114.5	1508.32	698.25	1457.75	2244.5	1133.26	985.5	1032.25	1762.0	1135.0	1260.0	1472.0	1800.25	976.25	435.0	1327.0	1151.75	3125.5	1848.25	1056.75	2541.0	1380.5	1056.5	1423.25	2960.5	1486.25	4013.5	727.0	652.0	3026.25	10739.75	1460.75	551.7	1355.75	2405.0	1835.0	2217.0	1493.0	1684.25	1977.25	2405.75	985.75	1248.5	1274.43	1876.55	382.26	1136.75	588.75	1066.5	798.0	682.0	1412.25	1193.25	1184.0	1461.0	506.75	628.75	952.0	2110.0	1202.25
EC:1.21.98.1	Cyclic dehypoxanthinyl futalosine synthase	148.0	13.0	264.0	21.0	794.5	0.0	302.0	0.0	25.0	15.0	44.0	387.0	411.8	183.4	0.0	0.0	94.0	49.0	0.0	10.0	0.0	11.0	0.0	0.0	67.0	0.0	0.0	0.0	9.0	0.0	14.0	5.0	0.0	9.0	0.0	45.2	47.33	1182.5	1078.5	292.5	0.0	0.0	0.0	3.5	1011.0	1098.5	0.0	1806.0	21.0	0.0	1377.0	2261.0	0.0	745.0	308.0	672.0	898.5	12.0	105.0	1342.0	1219.0	97.0	89.0	6.0	1635.0	0.0	0.0	117.0	489.0	817.5	100.5	327.0	43.2	479.5	510.0	339.0	136.0	9.0	1539.67	1307.0	647.0	548.0	772.5	1379.0	1365.5	744.0	950.5	711.5	1920.9	764.5	1186.0	1229.0	911.5	1070.0	637.0
EC:1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	702.0	556.5	600.0	35.0	739.5	524.8399999999999	1001.25	1202.75	49.66	512.2	305.34000000000003	490.0	590.34	588.5	158.5	186.0	1290.84	561.91	1840.75	1388.04	1251.34	1072.25	1128.25	2256.66	559.66	247.75	332.25	404.0	4069.66	1065.25	143.0	365.91	869.34	33.0	932.91	634.34	6999.66	1185.75	906.75	380.84	307.75	155.5	2051.0	566.0	437.66	3924.5	851.0	570.0	4972.11	273.84000000000003	1922.0	2301.16	2111.0	1212.0	850.0	773.5	2726.75	1960.34	1500.0	2213.75	2822.75	1210.41	4398.0	527.75	4420.0	310.0	431.66	4378.86	4671.66	2742.34	1766.34	1965.0	1301.0	806.59	6162.0	525.5	2865.0	8333.0	757.66	1426.05	2055.41	1359.0	433.06	902.0	266.5	740.0	4101.66	488.25	2199.34	236.66	1130.66	799.0	1098.25	1746.09	904.66
EC:1.3.1.10	Enoyl-[acyl-carrier-protein] reductase (NADPH, Si-specific)	2015.95	2001.5	6278.85	1330.17	7143.91	748.54	6187.48	919.48	282.49	1600.61	631.05	508.58	2823.59	1262.67	1405.48	498.92	915.39	1041.91	684.7	1293.3000000000002	3762.45	1329.2	1335.5	1658.6999999999998	1379.95	385.7	180.81	285.33	1107.3200000000002	536.29	1114.07	652.43	1369.97	2559.37	5494.08	709.8	10115.9	3177.42	2205.2	691.48	3183.4	3680.71	1491.1	1669.8	12080.53	15069.33	8179.349999999999	8299.52	6952.33	5023.6900000000005	20445.58	13221.78	13707.65	11356.54	14791.94	11204.3	17663.35	12240.72	10830.0	15630.98	14196.98	12260.22	7558.33	364.0	17576.77	14179.6	1713.7699999999998	10689.66	12730.06	12224.02	10215.57	14235.61	15123.73	9817.82	22167.47	9780.57	11700.73	6916.0	11625.31	13958.18	28306.23	12931.92	7073.43	8375.869999999999	5561.43	6513.4400000000005	11830.23	9468.05	10998.0	6908.030000000001	12580.97	6502.07	9294.15	18747.61	9294.26
EC:1.3.1.104	Enoyl-[acyl-carrier-protein] reductase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.106	Cobalt-precorrin-6A reductase	5922.67	7668.5	5938.75	4375.58	7638.42	5795.65	8329.08	3981.44	2215.5	2101.99	4402.75	4261.25	5923.3	7897.7	2560.25	3027.5	7413.45	3804.85	3920.4	5420.389999999999	8778.65	6074.25	5808.6900000000005	6549.67	5190.5	3970.0	3817.59	1348.4	2508.01	7284.75	3192.75	4399.5	3153.67	6141.5	7672.12	4464.2	4061.4	8008.0	8828.19	6717.5	5177.67	6681.71	4632.92	9674.0	10089.03	9421.33	9244.83	9788.92	3772.02	2775.8	10329.17	9042.59	17300.1	9949.58	9658.59	9665.29	15248.42	8690.67	7589.42	16309.92	13030.33	10468.42	6686.5	5122.42	12449.75	11740.25	1255.58	16101.5	9001.58	6192.83	7383.37	22768.67	16338.37	5889.01	13545.35	3206.25	12711.75	7814.33	8204.75	20292.87	10061.0	12216.87	9806.82	10856.17	5459.16	5208.83	8778.36	5423.5	7670.57	6174.66	6065.41	3130.92	9408.77	9952.92	10995.75
EC:1.3.1.12	Prephenate dehydrogenase	33790.12	24361.83	21489.37	32039.0	30233.180000000004	30743.04	19265.36	24273.88	33520.72	29599.43	35968.119999999995	43146.84	35137.95	38240.66	24304.39	30002.12	32234.56	25733.04	28521.92	25532.29	29967.13	25792.55	31992.51	31256.47	30071.11	20519.5	31931.73	33752.8	34532.62	32205.01	32596.76	34410.5	32521.27	30341.14	25716.2	34300.16	33942.83	39717.87	46026.88	37372.61	38113.58	35867.81	34641.84	41849.33	41401.14	37561.51	49950.53	36349.98	39921.9	39408.57	54579.57	38816.87	54591.87	46581.36	39154.25	47456.25	50976.03	42021.16	33654.91	51893.25	48909.01	69487.87000000001	61533.53	68037.92	50928.7	62026.67	15084.51	56244.41	37958.62	43317.630000000005	36253.8	72994.25	50232.7	37564.4	53891.46	55322.97	42127.2	52271.66	39516.34	41319.17	71708.01	35678.69	28265.23	27606.07	18614.25	28674.31	36206.03999999999	24272.75	27638.17	25606.85	21852.28	22437.02	27844.57	54714.26999999999	38562.16
EC:1.3.1.14	Dihydroorotate dehydrogenase (NAD(+))	36645.32	27956.5	30275.640000000003	36917.75	33005.130000000005	31216.66	27524.89	26769.25	33858.23	28556.42	36050.17	43124.59	37185.42	37633.06	25014.96	29955.26	32874.56	25307.68	28611.71	26048.64	32555.66	28103.75	35039.759999999995	35869.34	32672.23	21480.7	31672.25	33455.3	33446.53999999999	32376.84	33938.08	34817.47	33730.8	32229.34	27088.42	36648.46	26874.53	39709.86	46691.25	38149.89	39244.240000000005	36935.17	35676.52	42729.130000000005	42236.5	46171.46000000001	53167.55	35805.08	42727.81	41727.25	55754.81999999999	36071.74	68429.52	51992.84	51595.77	60152.55	61504.38	56445.04	39595.66	66573.07	56166.91	58668.05	77160.70000000001	71806.92	66544.29999999999	95920.02	16761.63	52810.25	47620.31	48752.14000000001	48277.57	86749.65	64516.600000000006	44054.130000000005	62101.38	55856.87	62049.02	61385.83	41179.75	55418.55	49180.3	42981.12	33197.45	29987.27	23663.35	34906.11	45656.69	30663.05	31059.500000000004	25279.22	30733.120000000003	21113.35	32147.72	46661.23	35871.25
EC:1.3.1.20	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.22	3-oxo-5-alpha-steroid 4-dehydrogenase (NADP(+))	4.75	298.17	230.58	16.0	1095.87	9.04	132.28	37.21	47.83	10.67	250.25	430.58	739.46	20.5	83.08	47.46	551.05	17.08	43.5	175.17000000000002	32.08	94.5	39.5	332.67	109.92	114.0	0.0	46.83	106.33	132.29000000000002	105.17	57.8	31.0	32.17	117.75	15.75	2071.07	2139.42	1600.26	639.61	2257.0	2168.0	472.25	84.0	235.29	4429.38	50.75	170.25	71.9	21.17	1012.75	178.25	1314.25	794.97	975.92	139.0	615.42	260.75	396.5	346.08	213.25	439.25	48.33	0.0	215.67	6.0	280.24	6585.33	117.0	278.92	70.0	220.71	299.33000000000004	5972.75	2708.64	2.67	794.75	579.75	377.25	343.46000000000004	2230.87	768.8199999999999	441.23	313.42	40.83	336.64	2076.57	188.0	145.57999999999998	224.5	702.51	2814.9	136.75	3535.39	1068.01
EC:1.3.1.25	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	824.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	53.14	0.0	49.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.0	123.71	0.0	0.0	22.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.57	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5	0.0	0.0	0.0	11.0	0.0	0.0	0.0	6.4	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.28	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	0.0	0.0	4.33	0.0	33.0	174.67	100.67	180.0	3.33	4.67	17.67	5.0	226.0	931.33	0.0	29.0	1.67	123.16	0.0	0.0	97.67	211.0	0.0	21.33	72.83	0.0	86.14	13.0	425.99	289.67	0.0	24.33	424.67	0.0	60.33	5.0	2960.33	34.33	195.0	13.67	194.33	133.70999999999998	2.0	0.0	61.19	0.0	2.33	2.0	2130.0	105.0	0.0	6.33	688.0	0.0	0.0	0.0	3.67	2.67	0.0	12.33	0.0	594.9000000000001	13.33	0.0	210.0	0.0	4.33	58.66	1992.33	60.34	3.67	17.0	0.0	273.67	0.0	64.0	3.0	3.33	91.66	0.0	59.33	0.0	5.33	0.0	0.0	3.0	59.0	29.0	3.67	6.33	3.33	0.0	0.0	3.67	3.33
EC:1.3.1.31	2-enoate reductase	243.5	79.5	104.0	940.0	126.0	38.0	91.0	32.0	277.0	281.2	18.0	18.0	2193.0	2146.0	0.0	0.0	1370.0	1963.0	0.0	16.0	224.57	22.0	767.36	374.0	65.0	36.0	1517.6	1337.2	213.8	64.0	308.0	105.0	68.0	206.0	0.0	6.5	1635.2	294.5	2564.0	5290.0	541.0	457.5	94.0	193.0	134.0	1247.0	117.0	96.0	43.8	46.0	42.0	0.0	296.8	516.0	32.0	54.79	772.0	51.0	49.0	60.0	874.5	9203.8	0.0	0.0	0.0	138.0	0.0	6942.2	0.0	18.0	27.0	131.0	60.0	36.0	818.8	522.0	59.5	160.0	18.0	2010.4	32.0	649.5	52.0	278.0	20.0	64.5	1591.6	42.0	186.0	56.0	0.0	0.0	430.86	154.0	506.0
EC:1.3.1.33	Protochlorophyllide reductase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.1.34	2,4-dienoyl-CoA reductase (NADPH)	0.0	0.0	0.0	0.0	127.0	155.67	99.0	180.0	46.33	4.67	54.67	83.0	220.67	928.0	0.0	29.0	39.67	110.83	24.0	24.2	85.67	211.0	19.0	21.33	72.83	0.0	106.14	65.0	512.3199999999999	371.0	0.0	24.33	420.67	0.0	62.53	2.67	4491.33	86.0	206.0	13.67	251.33	144.04	2.0	0.0	606.19	31.0	0.0	2.0	2081.0	29.67	0.0	17.33	648.0	0.0	0.0	0.0	282.0	2.67	0.0	0.0	26.0	569.9000000000001	0.0	0.0	214.0	59.0	4.33	92.33	1991.33	67.67	30.67	311.0	0.0	273.67	229.5	99.0	0.0	0.0	318.33	3113.0	59.33	80.0	24.53	856.0	45.0	3.0	306.33	29.0	7.67	6.33	5.33	0.0	0.0	235.67	3.33
EC:1.3.1.43	Arogenate dehydrogenase	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	1150.0	79.0	0.0	177.0	212.0	31.0	442.0	0.0	279.0	0.0	1138.0	0.0	0.0	0.0	265.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	9.0	11.0	0.0	1675.0	365.0	0.0	213.0	0.0	11.0	21.75	0.0	76.0	0.0	0.0	200.0	636.0	81.0	53.0
